"file","jsonPointer","original","corrected"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/meaning","main sentence action","where it happens"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/grammarNote","","在 marks the location."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/sentencePattern","Person + action + object","Subject + Action + Object/Detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/type","phrase","verb_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/role","object_or_detail","main_action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/meaning","sentence detail","main action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/grammarNote","","Chinese verbs do not change for person."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/type","verb","noun"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/role","main action","object_or_detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/meaning","main sentence action","object or detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/sentenceBuilders/0/translations/zh/analysis/sentencePattern","Person + 在 + place","Subject + Location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/type","verb","location_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/role","being/location","location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/meaning","main sentence action","where it happens"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/grammarNote","","在 marks the location."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/sentenceBuilders/1/translations/zh/analysis/sentencePattern","Person + action + object","Subject + Action + Object/Detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/type","phrase","verb_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/role","object_or_detail","main_action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/meaning","sentence detail","main action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/grammarNote","","Chinese verbs do not change for person."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/type","verb","noun"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/role","main action","object_or_detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_064_market_shopping/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/meaning","main sentence action","object or detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/sentencePattern","Person + 在 + place","Subject + Location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/type","verb","location_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/role","being/location","location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/meaning","main sentence action","where it happens"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/grammarNote","","在 marks the location."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/sentencePattern","Person + action + object","Subject + Action + Object/Detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/type","phrase","verb_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/role","object_or_detail","main_action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/meaning","sentence detail","main action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/grammarNote","","Chinese verbs do not change for person."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/type","verb","noun"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/role","main action","object_or_detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/meaning","main sentence action","object or detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/sentenceBuilders/0/translations/zh/analysis/sentencePattern","Person + 在 + place","Subject + Location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/type","verb","location_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/role","being/location","location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/meaning","main sentence action","where it happens"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/grammarNote","","在 marks the location."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/sentenceBuilders/1/translations/zh/analysis/sentencePattern","Person + action + object","Subject + Action + Object/Detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/type","phrase","verb_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/role","object_or_detail","main_action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/meaning","sentence detail","main action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/grammarNote","","Chinese verbs do not change for person."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/type","verb","noun"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/role","main action","object_or_detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_065_kitchen_cooking/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/meaning","main sentence action","object or detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/sentencePattern","Person + 在 + place","Subject + Location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/type","verb","location_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/role","being/location","location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/meaning","main sentence action","where it happens"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/grammarNote","","在 marks the location."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/sentencePattern","Person + action + object","Subject + Action + Object/Detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/type","phrase","verb_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/role","object_or_detail","main_action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/meaning","sentence detail","main action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/grammarNote","","Chinese verbs do not change for person."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/type","verb","noun"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/role","main action","object_or_detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/meaning","main sentence action","object or detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/sentenceBuilders/0/translations/zh/analysis/sentencePattern","Person + 在 + place","Subject + Location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/type","verb","location_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/role","being/location","location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/meaning","main sentence action","where it happens"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/grammarNote","","在 marks the location."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/sentenceBuilders/1/translations/zh/analysis/sentencePattern","Person + action + object","Subject + Action + Object/Detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/type","phrase","verb_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/role","object_or_detail","main_action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/meaning","sentence detail","main action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/grammarNote","","Chinese verbs do not change for person."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/type","verb","noun"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/role","main action","object_or_detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_066_train_station/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/meaning","main sentence action","object or detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/sentencePattern","Person + 在 + place","Subject + Location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/type","verb","location_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/role","being/location","location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/meaning","main sentence action","where it happens"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/grammarNote","","在 marks the location."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/sentencePattern","Person + action + object","Subject + Action + Object/Detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/type","phrase","verb_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/role","object_or_detail","main_action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/meaning","sentence detail","main action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/grammarNote","","Chinese verbs do not change for person."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/type","verb","noun"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/role","main action","object_or_detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/meaning","main sentence action","object or detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/sentenceBuilders/0/translations/zh/analysis/sentencePattern","Person + 在 + place","Subject + Location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/type","verb","location_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/role","being/location","location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/meaning","main sentence action","where it happens"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/grammarNote","","在 marks the location."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/sentenceBuilders/1/translations/zh/analysis/sentencePattern","Person + action + object","Subject + Action + Object/Detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/type","phrase","verb_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/role","object_or_detail","main_action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/meaning","sentence detail","main action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/grammarNote","","Chinese verbs do not change for person."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/type","verb","noun"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/role","main action","object_or_detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_067_weather_seasons/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/meaning","main sentence action","object or detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/sentencePattern","Person + 在 + place","Subject + Location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/type","verb","location_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/role","being/location","location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/meaning","main sentence action","where it happens"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/grammarNote","","在 marks the location."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/sentencePattern","Person + action + object","Subject + Action + Object/Detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/type","phrase","verb_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/role","object_or_detail","main_action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/meaning","sentence detail","main action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/grammarNote","","Chinese verbs do not change for person."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/type","verb","noun"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/role","main action","object_or_detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/meaning","main sentence action","object or detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/sentenceBuilders/0/translations/zh/analysis/sentencePattern","Person + 在 + place","Subject + Location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/type","verb","location_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/role","being/location","location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/meaning","main sentence action","where it happens"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/grammarNote","","在 marks the location."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/sentenceBuilders/1/translations/zh/analysis/sentencePattern","Person + action + object","Subject + Action + Object/Detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/type","phrase","verb_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/role","object_or_detail","main_action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/meaning","sentence detail","main action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/grammarNote","","Chinese verbs do not change for person."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/type","verb","noun"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/role","main action","object_or_detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_068_park_playground/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/meaning","main sentence action","object or detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_069_restaurant_dinner/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/sentencePattern","Person + 在 + place","Subject + Location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_069_restaurant_dinner/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/type","verb","location_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_069_restaurant_dinner/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/role","being/location","location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_069_restaurant_dinner/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/meaning","main sentence action","where it happens"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_069_restaurant_dinner/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/grammarNote","","在 marks the location."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_069_restaurant_dinner/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/sentencePattern","Person + action + object","Subject + Action + Object/Detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_069_restaurant_dinner/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/type","phrase","verb_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_069_restaurant_dinner/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/role","object_or_detail","main_action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_069_restaurant_dinner/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/meaning","sentence detail","main action"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_069_restaurant_dinner/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/grammarNote","","Chinese verbs do not change for person."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_069_restaurant_dinner/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/type","verb","noun"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_069_restaurant_dinner/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/role","main action","object_or_detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_069_restaurant_dinner/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/meaning","main sentence action","object or detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_069_restaurant_dinner/pack.json","/sentenceBuilders/0/translations/zh/analysis/sentencePattern","Person + 在 + place","Subject + Location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_069_restaurant_dinner/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/type","verb","location_phrase"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_069_restaurant_dinner/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/role","being/location","location"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_069_restaurant_dinner/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/meaning","main sentence action","where it happens"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_069_restaurant_dinner/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/grammarNote","","在 marks the location."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_069_restaurant_dinner/pack.json","/sentenceBuilders/1/translations/zh/analysis/sentencePattern","Person + action + object","Subject + Action + Object/Detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_069_restaurant_dinner/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/type","phrase","verb_phrase"
