"file","language","jsonPointer","original","corrected"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_023_river_bridge/pack.json","ja","/sentenceBuilders/0/translations/ja/analysis/literalOrderExplanation","観光おお客さんさんは → 川のそばに → います","観光客は → 川のそばに → います"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_023_river_bridge/pack.json","ja","/sentenceBuilders/0/translations/ja/analysis/tokens/0/text","観光おお客さんさんは","観光客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_026_train_station/pack.json","ja","/vocabulary/0/translations/ja/text","乗お客さん","乗客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_026_train_station/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/text","乗お客さん","乗客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_026_train_station/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/tiles/0","乗お客さん","乗客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_026_train_station/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/analysis/literalOrderExplanation","乗お客さん","乗客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_026_train_station/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/analysis/tokens/0/text","乗お客さん","乗客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_026_train_station/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/text","乗おお客さんさんは駅にいます。","乗客は駅にいます。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_026_train_station/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/tiles/0","乗おお客さんさんは","乗客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_026_train_station/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/analysis/literalOrderExplanation","乗おお客さんさんは → 駅に → います","乗客は → 駅に → います"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_026_train_station/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/analysis/tokens/0/text","乗おお客さんさんは","乗客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_026_train_station/pack.json","ja","/sentenceBuilders/0/translations/ja/text","乗おお客さんさんは駅にいます。","乗客は駅にいます。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_026_train_station/pack.json","ja","/sentenceBuilders/0/translations/ja/tiles/0","乗おお客さんさんは","乗客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_026_train_station/pack.json","ja","/sentenceBuilders/0/translations/ja/analysis/literalOrderExplanation","乗おお客さんさんは → 駅に → います","乗客は → 駅に → います"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_026_train_station/pack.json","ja","/sentenceBuilders/0/translations/ja/analysis/tokens/0/text","乗おお客さんさんは","乗客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_029_restaurant_dinner/pack.json","ja","/phraseProgressionChains/1/steps/2/translations/ja/text","おお客さんさんは水を飲みます。","お客さんは水を飲みます。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_029_restaurant_dinner/pack.json","ja","/phraseProgressionChains/1/steps/2/translations/ja/tiles/0","おお客さんさんは","お客さんは"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_029_restaurant_dinner/pack.json","ja","/phraseProgressionChains/1/steps/2/translations/ja/analysis/literalOrderExplanation","おお客さんさんは → 水を → 飲みます","お客さんは → 水を → 飲みます"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_029_restaurant_dinner/pack.json","ja","/phraseProgressionChains/1/steps/2/translations/ja/analysis/tokens/0/text","おお客さんさんは","お客さんは"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_029_restaurant_dinner/pack.json","ja","/sentenceBuilders/1/translations/ja/text","おお客さんさんは水を飲みます。","お客さんは水を飲みます。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_029_restaurant_dinner/pack.json","ja","/sentenceBuilders/1/translations/ja/tiles/0","おお客さんさんは","お客さんは"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_029_restaurant_dinner/pack.json","ja","/sentenceBuilders/1/translations/ja/analysis/literalOrderExplanation","おお客さんさんは → 水を → 飲みます","お客さんは → 水を → 飲みます"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_029_restaurant_dinner/pack.json","ja","/sentenceBuilders/1/translations/ja/analysis/tokens/0/text","おお客さんさんは","お客さんは"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_030_airport_airplane/pack.json","es","/vocabulary/7/translations/es/text","pilotar","volar"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_032_school_classroom/pack.json","fr","/phraseProgressionChains/0/steps/0/translations/fr/text","le camarade de classe de classe","le camarade de classe"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_032_school_classroom/pack.json","fr","/phraseProgressionChains/0/steps/0/translations/fr/tiles/0","le camarade de classe de classe","le camarade de classe"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_032_school_classroom/pack.json","fr","/phraseProgressionChains/0/steps/0/translations/fr/analysis/literalOrderExplanation","le camarade de classe de classe","le camarade de classe"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_032_school_classroom/pack.json","fr","/phraseProgressionChains/0/steps/0/translations/fr/analysis/tokens/0/text","le camarade de classe de classe","le camarade de classe"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_032_school_classroom/pack.json","fr","/phraseProgressionChains/0/steps/2/translations/fr/text","Le camarade de classe de classe est dans la salle de classe.","Le camarade de classe est dans la salle de classe."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_032_school_classroom/pack.json","fr","/sentenceBuilders/0/translations/fr/text","Le camarade de classe de classe est dans la salle de classe.","Le camarade de classe est dans la salle de classe."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_033_river_bridge/pack.json","ja","/vocabulary/0/translations/ja/text","観光お客さん","観光客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_033_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/text","観光お客さん","観光客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_033_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/tiles/0","観光お客さん","観光客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_033_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/analysis/literalOrderExplanation","観光お客さん","観光客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_033_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/analysis/tokens/0/text","観光お客さん","観光客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_033_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/text","観光おお客さんさんは川のそばにいます。","観光客は川のそばにいます。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_033_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/tiles/0","観光おお客さんさんは","観光客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_033_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/analysis/literalOrderExplanation","観光おお客さんさんは → 川のそばに → います","観光客は → 川のそばに → います"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_033_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/analysis/tokens/0/text","観光おお客さんさんは","観光客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_033_river_bridge/pack.json","ja","/sentenceBuilders/0/translations/ja/text","観光おお客さんさんは川のそばにいます。","観光客は川のそばにいます。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_033_river_bridge/pack.json","ja","/sentenceBuilders/0/translations/ja/tiles/0","観光おお客さんさんは","観光客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_033_river_bridge/pack.json","ja","/sentenceBuilders/0/translations/ja/analysis/literalOrderExplanation","観光おお客さんさんは → 川のそばに → います","観光客は → 川のそばに → います"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_033_river_bridge/pack.json","ja","/sentenceBuilders/0/translations/ja/analysis/tokens/0/text","観光おお客さんさんは","観光客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_036_train_station/pack.json","ja","/vocabulary/0/translations/ja/text","乗お客さん","乗客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_036_train_station/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/text","乗お客さん","乗客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_036_train_station/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/tiles/0","乗お客さん","乗客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_036_train_station/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/analysis/literalOrderExplanation","乗お客さん","乗客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_036_train_station/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/analysis/tokens/0/text","乗お客さん","乗客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_036_train_station/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/text","乗おお客さんさんは駅にいます。","乗客は駅にいます。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_036_train_station/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/tiles/0","乗おお客さんさんは","乗客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_036_train_station/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/analysis/literalOrderExplanation","乗おお客さんさんは → 駅に → います","乗客は → 駅に → います"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_036_train_station/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/analysis/tokens/0/text","乗おお客さんさんは","乗客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_036_train_station/pack.json","ja","/sentenceBuilders/0/translations/ja/text","乗おお客さんさんは駅にいます。","乗客は駅にいます。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_036_train_station/pack.json","ja","/sentenceBuilders/0/translations/ja/tiles/0","乗おお客さんさんは","乗客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_036_train_station/pack.json","ja","/sentenceBuilders/0/translations/ja/analysis/literalOrderExplanation","乗おお客さんさんは → 駅に → います","乗客は → 駅に → います"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_036_train_station/pack.json","ja","/sentenceBuilders/0/translations/ja/analysis/tokens/0/text","乗おお客さんさんは","乗客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_039_restaurant_dinner/pack.json","ja","/phraseProgressionChains/1/steps/2/translations/ja/text","おお客さんさんは水を飲みます。","お客さんは水を飲みます。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_039_restaurant_dinner/pack.json","ja","/phraseProgressionChains/1/steps/2/translations/ja/tiles/0","おお客さんさんは","お客さんは"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_039_restaurant_dinner/pack.json","ja","/phraseProgressionChains/1/steps/2/translations/ja/analysis/literalOrderExplanation","おお客さんさんは → 水を → 飲みます","お客さんは → 水を → 飲みます"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_039_restaurant_dinner/pack.json","ja","/phraseProgressionChains/1/steps/2/translations/ja/analysis/tokens/0/text","おお客さんさんは","お客さんは"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_039_restaurant_dinner/pack.json","ja","/sentenceBuilders/1/translations/ja/text","おお客さんさんは水を飲みます。","お客さんは水を飲みます。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_039_restaurant_dinner/pack.json","ja","/sentenceBuilders/1/translations/ja/tiles/0","おお客さんさんは","お客さんは"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_039_restaurant_dinner/pack.json","ja","/sentenceBuilders/1/translations/ja/analysis/literalOrderExplanation","おお客さんさんは → 水を → 飲みます","お客さんは → 水を → 飲みます"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_039_restaurant_dinner/pack.json","ja","/sentenceBuilders/1/translations/ja/analysis/tokens/0/text","おお客さんさんは","お客さんは"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_040_airport_airplane/pack.json","es","/vocabulary/7/translations/es/text","pilotar","volar"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_042_school_classroom/pack.json","fr","/phraseProgressionChains/0/steps/0/translations/fr/text","le camarade de classe de classe","le camarade de classe"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_042_school_classroom/pack.json","fr","/phraseProgressionChains/0/steps/0/translations/fr/tiles/0","le camarade de classe de classe","le camarade de classe"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_042_school_classroom/pack.json","fr","/phraseProgressionChains/0/steps/0/translations/fr/analysis/literalOrderExplanation","le camarade de classe de classe","le camarade de classe"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_042_school_classroom/pack.json","fr","/phraseProgressionChains/0/steps/0/translations/fr/analysis/tokens/0/text","le camarade de classe de classe","le camarade de classe"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_042_school_classroom/pack.json","fr","/phraseProgressionChains/0/steps/2/translations/fr/text","Le camarade de classe de classe est dans la salle de classe.","Le camarade de classe est dans la salle de classe."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_042_school_classroom/pack.json","fr","/sentenceBuilders/0/translations/fr/text","Le camarade de classe de classe est dans la salle de classe.","Le camarade de classe est dans la salle de classe."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_043_river_bridge/pack.json","ja","/vocabulary/0/translations/ja/text","観光お客さん","観光客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_043_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/text","観光お客さん","観光客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_043_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/tiles/0","観光お客さん","観光客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_043_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/analysis/literalOrderExplanation","観光お客さん","観光客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_043_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/analysis/tokens/0/text","観光お客さん","観光客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_043_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/text","観光おお客さんさんは川のそばにいます。","観光客は川のそばにいます。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_043_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/tiles/0","観光おお客さんさんは","観光客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_043_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/analysis/literalOrderExplanation","観光おお客さんさんは → 川のそばに → います","観光客は → 川のそばに → います"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_043_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/analysis/tokens/0/text","観光おお客さんさんは","観光客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_043_river_bridge/pack.json","ja","/sentenceBuilders/0/translations/ja/text","観光おお客さんさんは川のそばにいます。","観光客は川のそばにいます。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_043_river_bridge/pack.json","ja","/sentenceBuilders/0/translations/ja/tiles/0","観光おお客さんさんは","観光客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_043_river_bridge/pack.json","ja","/sentenceBuilders/0/translations/ja/analysis/literalOrderExplanation","観光おお客さんさんは → 川のそばに → います","観光客は → 川のそばに → います"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_043_river_bridge/pack.json","ja","/sentenceBuilders/0/translations/ja/analysis/tokens/0/text","観光おお客さんさんは","観光客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_046_train_station/pack.json","ja","/vocabulary/0/translations/ja/text","乗お客さん","乗客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_046_train_station/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/text","乗お客さん","乗客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_046_train_station/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/tiles/0","乗お客さん","乗客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_046_train_station/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/analysis/literalOrderExplanation","乗お客さん","乗客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_046_train_station/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/analysis/tokens/0/text","乗お客さん","乗客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_046_train_station/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/text","乗おお客さんさんは駅にいます。","乗客は駅にいます。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_046_train_station/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/tiles/0","乗おお客さんさんは","乗客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_046_train_station/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/analysis/literalOrderExplanation","乗おお客さんさんは → 駅に → います","乗客は → 駅に → います"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_046_train_station/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/analysis/tokens/0/text","乗おお客さんさんは","乗客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_046_train_station/pack.json","ja","/sentenceBuilders/0/translations/ja/text","乗おお客さんさんは駅にいます。","乗客は駅にいます。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_046_train_station/pack.json","ja","/sentenceBuilders/0/translations/ja/tiles/0","乗おお客さんさんは","乗客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_046_train_station/pack.json","ja","/sentenceBuilders/0/translations/ja/analysis/literalOrderExplanation","乗おお客さんさんは → 駅に → います","乗客は → 駅に → います"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_046_train_station/pack.json","ja","/sentenceBuilders/0/translations/ja/analysis/tokens/0/text","乗おお客さんさんは","乗客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_049_restaurant_dinner/pack.json","ja","/phraseProgressionChains/1/steps/2/translations/ja/text","おお客さんさんは水を飲みます。","お客さんは水を飲みます。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_049_restaurant_dinner/pack.json","ja","/phraseProgressionChains/1/steps/2/translations/ja/tiles/0","おお客さんさんは","お客さんは"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_049_restaurant_dinner/pack.json","ja","/phraseProgressionChains/1/steps/2/translations/ja/analysis/literalOrderExplanation","おお客さんさんは → 水を → 飲みます","お客さんは → 水を → 飲みます"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_049_restaurant_dinner/pack.json","ja","/phraseProgressionChains/1/steps/2/translations/ja/analysis/tokens/0/text","おお客さんさんは","お客さんは"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_049_restaurant_dinner/pack.json","ja","/sentenceBuilders/1/translations/ja/text","おお客さんさんは水を飲みます。","お客さんは水を飲みます。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_049_restaurant_dinner/pack.json","ja","/sentenceBuilders/1/translations/ja/tiles/0","おお客さんさんは","お客さんは"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_049_restaurant_dinner/pack.json","ja","/sentenceBuilders/1/translations/ja/analysis/literalOrderExplanation","おお客さんさんは → 水を → 飲みます","お客さんは → 水を → 飲みます"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_049_restaurant_dinner/pack.json","ja","/sentenceBuilders/1/translations/ja/analysis/tokens/0/text","おお客さんさんは","お客さんは"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_050_airport_airplane/pack.json","es","/vocabulary/7/translations/es/text","pilotar","volar"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_052_school_classroom/pack.json","fr","/phraseProgressionChains/0/steps/0/translations/fr/text","le camarade de classe de classe","le camarade de classe"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_052_school_classroom/pack.json","fr","/phraseProgressionChains/0/steps/0/translations/fr/tiles/0","le camarade de classe de classe","le camarade de classe"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_052_school_classroom/pack.json","fr","/phraseProgressionChains/0/steps/0/translations/fr/analysis/literalOrderExplanation","le camarade de classe de classe","le camarade de classe"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_052_school_classroom/pack.json","fr","/phraseProgressionChains/0/steps/0/translations/fr/analysis/tokens/0/text","le camarade de classe de classe","le camarade de classe"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_052_school_classroom/pack.json","fr","/phraseProgressionChains/0/steps/2/translations/fr/text","Le camarade de classe de classe est dans la salle de classe.","Le camarade de classe est dans la salle de classe."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_052_school_classroom/pack.json","fr","/sentenceBuilders/0/translations/fr/text","Le camarade de classe de classe est dans la salle de classe.","Le camarade de classe est dans la salle de classe."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_053_river_bridge/pack.json","ja","/vocabulary/0/translations/ja/text","観光お客さん","観光客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_053_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/text","観光お客さん","観光客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_053_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/tiles/0","観光お客さん","観光客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_053_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/analysis/literalOrderExplanation","観光お客さん","観光客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_053_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/analysis/tokens/0/text","観光お客さん","観光客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_053_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/text","観光おお客さんさんは川のそばにいます。","観光客は川のそばにいます。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_053_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/tiles/0","観光おお客さんさんは","観光客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_053_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/analysis/literalOrderExplanation","観光おお客さんさんは → 川のそばに → います","観光客は → 川のそばに → います"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_053_river_bridge/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/analysis/tokens/0/text","観光おお客さんさんは","観光客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_053_river_bridge/pack.json","ja","/sentenceBuilders/0/translations/ja/text","観光おお客さんさんは川のそばにいます。","観光客は川のそばにいます。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_053_river_bridge/pack.json","ja","/sentenceBuilders/0/translations/ja/tiles/0","観光おお客さんさんは","観光客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_053_river_bridge/pack.json","ja","/sentenceBuilders/0/translations/ja/analysis/literalOrderExplanation","観光おお客さんさんは → 川のそばに → います","観光客は → 川のそばに → います"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_053_river_bridge/pack.json","ja","/sentenceBuilders/0/translations/ja/analysis/tokens/0/text","観光おお客さんさんは","観光客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_056_train_station/pack.json","ja","/vocabulary/0/translations/ja/text","乗お客さん","乗客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_056_train_station/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/text","乗お客さん","乗客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_056_train_station/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/tiles/0","乗お客さん","乗客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_056_train_station/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/analysis/literalOrderExplanation","乗お客さん","乗客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_056_train_station/pack.json","ja","/phraseProgressionChains/0/steps/0/translations/ja/analysis/tokens/0/text","乗お客さん","乗客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_056_train_station/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/text","乗おお客さんさんは駅にいます。","乗客は駅にいます。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_056_train_station/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/tiles/0","乗おお客さんさんは","乗客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_056_train_station/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/analysis/literalOrderExplanation","乗おお客さんさんは → 駅に → います","乗客は → 駅に → います"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_056_train_station/pack.json","ja","/phraseProgressionChains/0/steps/2/translations/ja/analysis/tokens/0/text","乗おお客さんさんは","乗客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_056_train_station/pack.json","ja","/sentenceBuilders/0/translations/ja/text","乗おお客さんさんは駅にいます。","乗客は駅にいます。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_056_train_station/pack.json","ja","/sentenceBuilders/0/translations/ja/tiles/0","乗おお客さんさんは","乗客は"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_056_train_station/pack.json","ja","/sentenceBuilders/0/translations/ja/analysis/literalOrderExplanation","乗おお客さんさんは → 駅に → います","乗客は → 駅に → います"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_056_train_station/pack.json","ja","/sentenceBuilders/0/translations/ja/analysis/tokens/0/text","乗おお客さんさんは","乗客は"
